company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2
sparklingsweetbreeze,Cake Batter 8 Ounce Mason Jar Candle,679,-.3537178816651746,10.33,-.3551477713935195,5,4.9417,141,-.3549337322708664,0,0,0,2018,13,-.545865649432573,4,-.0152833837632114,1631.196225450273
sparklingsweetbreeze,Hyacinth 8 Ounce Mason Jar Candle,679,-.3537178816651746,10.33,-.3551477713935195,5,4.9417,141,-.3549337322708664,0,0,0,2018,13,-.545865649432573,4,-.0152833837632114,1631.196225450273
sparklingsweetbreeze,Lemon Drop 8 Ounce Mason Jar Candle,679,-.3537178816651746,10.33,-.3551477713935195,5,4.9417,141,-.3549337322708664,0,0,0,2018,13,-.545865649432573,4,-.0152833837632114,1631.196225450273
sparklingsweetbreeze,Lilac 8 Ounce Mason Jar Candle,679,-.3537178816651746,10.33,-.3551477713935195,5,4.9417,141,-.3549337322708664,0,0,0,2018,13,-.545865649432573,4,-.0152833837632114,1631.196225450273
sparklingsweetbreeze,Toasted Marshmallow 8 Ounce Mason Jar Candle,679,-.3537178816651746,10.33,-.3551477713935195,5,4.9417,141,-.3549337322708664,0,0,0,2018,13,-.545865649432573,4,-.0152833837632114,1631.196225450273
sparklingsweetbreeze,Vanilla Bean 8 Ounce Mason Jar Candle,683,-.3534645256377315,10.33,-.3551477713935195,5,4.9417,141,-.3549337322708664,0,0,0,2018,13,-.545865649432573,4,-.0152833837632114,1631.196225450273
sparkyshoneyandmaple,Pure Beeswax Bee Pillar 3 x 3 inches,3772,-.1578103334447874,11,-.3248272835739784,5,4.9412,645,-.181478884534314,0,0,0,2010,135,1.000979685080691,4,-.0152833837632114,1631.196225450273
sparkyshoneyandmaple,"Pure Beeswax Diamond Pillar Candle in Natural, Orange, Red, Light Green, Dark Green",3769,-.1580003504653697,8.5,-.4379634192713672,5,4.9412,645,-.181478884534314,0,0,0,2010,4,-.6599771905032236,4,-.0152833837632114,1631.196225450273
sparkyshoneyandmaple,"Pure Beeswax Large and Small Santa Candles in Natural , Christmas Candles",3769,-.1580003504653697,5.9499998,-.553362286314306,5,4.9412,645,-.181478884534314,0,0,0,2010,9,-.5965818899084178,4,-.0152833837632114,1631.196225450273
sparkyshoneyandmaple,Small Star Pure Beeswax Candle,3772,-.1578103334447874,3,-.6868629178056225,5,4.9412,645,-.181478884534314,0,0,0,2010,4,-.6599771905032236,4,-.0152833837632114,1631.196225450273
