company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2,lqtbestseller,uqtnonbestseller
SevenBlueberries,Turquoise Earrings Bohemian Gypsy Round Large Patina Sevenblueberries Australia,8948,-.2252803116599156,10.5,-.1543809735584958,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322,8388,13471
SevenBlueberries,"Silver Studs, Hand Stamped Earrings, Stainless Stud Earrings, Beach Inspired Jewelry, Beach Lover, Gift For Her, Personalized Earrings",8948,-.2252803116599156,18.700001,-.1096731813828979,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,34,-.6430063082727313,4,-.0490808771134007,5410.009065224322,8388,13471
SeoulLittle,Tiny Texas Stud Earrings - 3026,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,182,.2317435005738352,3.5,-.1388151017014425,5410.009065224322,8388,13471
SeoulLittle,Tiny Key Stud Earrings - 3013,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,191,.2849377457063967,3.5,-.1388151017014425,5410.009065224322,8388,13471
SeoulLittle,Tiny Cat Stud Earrings - 3007,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,60,-.4893340445564426,3.5,-.1388151017014425,5410.009065224322,8388,13471
SeoulLittle,Tiny California Stud Earrings - 3006,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,544,2.371334249239086,3.5,-.1388151017014425,5410.009065224322,8388,13471
SeoulLittle,Tiny Cactus Stud Earrings - 3005,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,52,-.5366178180076083,3.5,-.1388151017014425,5410.009065224322,8388,13471
SeoulLittle,Hexagon Hoop Earrings - 3044,8850,-.2286915111479518,58,.1045970667776424,5,4.9574,1225,-.3135548981799833,1,0,0,2013,550,2.40679707932746,3.5,-.1388151017014425,5410.009065224322,8388,13471
SeaSaltJewelryShop,"Tassle Earrings - Red Tassle Earrings - Boho Earrings - Tassel Earrings - Fan Earrings - Half Circle Earrings, Tassle Earring - Marielle",10143,-.1836845628006983,25.27,-.0738524309413274,5,4.9271,1959,-.1621320081789119,0,0,0,2013,315,1.017836234199466,10.5,1.117464042531144,5410.009065224322,8388,13471
SeaSaltJewelryShop,"Tassel Hoop Earrings - Coral Tassel Earrings - Tassle Earrings - Fringe Earrings, White Tassel Earrings - Gold Hoop Earrings, Tassel Jewelry",10143,-.1836845628006983,19.27,-.1065654465627343,5,4.9271,1959,-.1621320081789119,0,0,0,2013,568,2.513185569592583,10.5,1.117464042531144,5410.009065224322,8388,13471
SeaSaltJewelryShop,"Tassel Earrings, Moroccan Earrings, Cobalt Blue Earrings, Tassle Earrings, Blush Earrings, Coral Tassel Earrings, Geometric Earrings, Nahla",10143,-.1836845628006983,22.27,-.0902089387520308,5,4.9271,1959,-.1621320081789119,0,0,0,2013,181,.2258330288924395,10.5,1.117464042531144,5410.009065224322,8388,13471
SeaSaltJewelryShop,"Tassel Earrings - Red Tassel Earrings - Tassle Earrings - Long Tassel Earrings - Red Earrings - Wedding Earrings - Boho Earrings, Tassel",10143,-.1836845628006983,24.27,-.0793046002115618,5,4.9271,1959,-.1621320081789119,0,0,0,2013,61,-.4834235728750468,10.5,1.117464042531144,5410.009065224322,8388,13471
SeaSaltJewelryShop,Silk Tassel Earrings - Plum Tassel Earrings - Tassle Earrings - Long Tassel Earrings - Party Earrings - Wedding Tassel Earrings - Bohemian,10150,-.18344090569441,22.27,-.0902089387520308,5,4.9406,1959,-.1621320081789119,0,0,0,2013,3,-.8262309303959986,10.5,1.117464042531144,5410.009065224322,8388,13471
SeaSaltJewelryShop,Gold Boho Earrings - Boho Earrings - Crescent Earrings - Swing Earrings - Gold Crescent Earrings - Half circle Earrings - Long Earrings,10150,-.18344090569441,20.02,-.1024763196100584,5,4.9404,1959,-.1621320081789119,0,0,0,2013,215,.426789066059894,10.5,1.117464042531144,5410.009065224322,8388,13471
SeaSaltJewelryShop,"Fringe Earrings - White Tassel Earrings - Boho Earrings - Tassel Earrings - Fan Earrings - Half Circle Earrings, Tassle Earring - Marielle",10143,-.1836845628006983,25.27,-.0738524309413274,5,4.9271,1959,-.1621320081789119,0,0,0,2013,196,.3144901041133753,10.5,1.117464042531144,5410.009065224322,8388,13471
Sarradise,Silver Stud leaf. Sterling Leaf Stud. Simple Stud silver. Gift girlfriend earrings. Stud Sterling Leaf. Gold Stud Leaf. Minimal earrings,8540,-.2394820401407195,16.18,-.1234126504396939,4.5,4.7241,1237,-.3110793195968596,0,0,0,2014,0,-.8439623454401858,2,-.4080177754655682,5410.009065224322,8388,13471
Sarradise,Opal stud earrings. Opal stud. Fire Opal. Valentine Day gift. Opal earrings. Opal Post. Opal silver studs. Blue Opal. Tiny stud. Opal gift,8540,-.2394820401407195,22.18,-.0906996348182869,4.5,4.7241,1237,-.3110793195968596,0,0,0,2014,195,.3085796324319796,2,-.4080177754655682,5410.009065224322,8388,13471
Sarradise,Opal stud earrings. Classic Opal Studs. Opal stud White. Opal silver stud. 6 mm Gold Filled. Valentine Day gift for her. Birthstone jewelry,8540,-.2394820401407195,19.18,-.1070561426289904,4.5,4.7241,1237,-.3110793195968596,0,0,0,2014,14,-.7612157419006457,2,-.4080177754655682,5410.009065224322,8388,13471
SarahWalshBridal,"Bridal Earrings Chandelier, Bridal Earrings Vintage, Bridal Jewelry, Earrings Pearl and Crystal",11869,-.1236056820216112,93.370003,.2974403088406663,5,4.9286,2320,-.0876583524699381,1,1,0,2012,120,-.1347057436726994,5.5,.220121796650725,5410.009065224322,8388,13471
SaraWeberJewelry,"Quartz Raw Crystal Hoop Earrings, Raw Quartz Point Earrings",8524,-.2400389706693784,24,-.0807766884103302,5,4.9065,1857,-.1831744261354641,1,0,0,2010,58,-.5011549879192341,17.5,2.37374318676373,5410.009065224322,8388,13471
SHOPHULLABALOO,Vintage Treasure Troll Earrings Jewelry PINK Pair,12012,-.1186281154217216,12,-.146202719653144,5,4.8843,3451,.1456649289894785,0,0,0,2009,130,-.0756010268587422,4,-.0490808771134007,5410.009065224322,8388,13471
SHOPHULLABALOO,Vintage NKOTB New Kids Hoop Earrings DEADSTOCK,12012,-.1186281154217216,10,-.157107058193613,5,4.8843,3451,.1456649289894785,0,0,0,2009,200,.3381319908389582,4,-.0490808771134007,5410.009065224322,8388,13471
SESHNOTSTIGMA,"Recycled Skateboards, Single Plug, Plugs and Tunnels, Ear Gauge, Wooden Plug, Wood Tunnel, Wooden Plugs, Wood Tunnels, Gauges, Ear Plugs",12989,-.0846205450154829,9.2600002,-.161141662205684,5,4.9476,1998,-.1540863777837596,0,1,0,2012,68,-.4420502711052768,6,.3098560212387669,5410.009065224322,8388,13471
SESHNOTSTIGMA,"Recycled Skateboards, Pair of Plugs, Plugs and Tunnels, Ear Gauge, Wooden Plug, Wood Tunnel, Wooden Plugs, Wood Tunnels, Gauges, Ear Plugs",13004,-.0840984226448651,18.52,-.1106545735154101,5,4.9476,1998,-.1540863777837596,0,1,0,2012,7,-.8025890436704157,6,.3098560212387669,5410.009065224322,8388,13471
SDMarieJewelry,Small Sterling Spike Hoops - Matte,10650,-.166036826673817,44,.0282666969943595,5,4.9398,2719,-.0053453645810723,0,0,0,2010,13,-.7671262135820414,10.5,1.117464042531144,5410.009065224322,8388,13471
RyanBeTryin,White Claw Stud Earrings - Ain’t No Laws Drinking Claws - Funny Earrings - Claws Out - Quirky Earrings - Gifts for Her - White Claw Party,12229,-.1110747451267843,10,-.157107058193613,5,4.9449,2369,-.0775497399221827,0,0,0,2017,44,-.5839015914587741,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Vintage Pumpkin Stud Earrings - Vintage Halloween -  Pumpkin Studs - Pumpkin Earrings - Halloween Earrings - Halloween Jewelry - Pumpkins,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2374,-.0765182488458811,0,0,0,2017,250,.6336555749087441,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Unicorn Emoji Earrings - Unicorn Earrings - Emoji Studs - Unicorn Emojis - Unicorn Studs - Gift for Girls - Emoji Jewelry - Emojis - Gifts,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,65,-.459781686149464,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Tupac Stud Earrings - Tupac Studs - 2Pac Earrings - Gangsta Rap - 1990s - Tupac Jewelry - 90s Earrings - 2pac - Makeveli - Biggie Smalls BW,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2373,-.0767245470611414,0,0,0,2017,178,.2081016138482524,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Trippy Cat Stud Earrings - Cool Cat Earrings - Hipster Cat Earrings - Cats - Cat Lover Gift - Quirky Earrings - Cat Jewelry - Friend Gift,12236,-.110831088020496,8,-.168011396734082,5,4.945,2371,-.077137143491662,0,0,0,2017,553,2.424528494371647,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Tiger Earrings - Tiger Head Earrings - Tigers - Tiger Studs - LSU Tigers - LSU Earrings - Detroit Tigers - Clemson Tigers - Auburn Tigers,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,58,-.5011549879192341,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Taco Stud Earrings - Taco Tuesday - Taco Lover - Taco Bout It - Taco Studs - Taco Earrings - Food Junkie - Funny Gift - Mexican Food,12238,-.1107614717044136,8,-.168011396734082,5,4.9452,2375,-.0763119506306208,0,0,0,2017,16,-.7493947985378543,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Sugar Skull Earrings - Day of the Dead Earrings - Halloween Earrings - Halloween Studs - Dia de los Muertos - Mexico Jewelry - Stud Earrings,12236,-.110831088020496,8,-.168011396734082,5,4.945,2371,-.077137143491662,0,0,0,2017,333,1.124224724464589,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Snoop Dogg Earrings - Snoop Dogg Studs - Stoners - Snoop Lion - West Coast - 420 Jewelry - Hip Hop Rap Celebrity Earrings - 90s - Quirky,12237,-.1107962798624548,8,-.168011396734082,5,4.945,2371,-.077137143491662,0,0,0,2017,35,-.6370958365913356,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Skull Earrings - Stud Earrings - Skull Earrings - Skeleton Earrings - Halloween Earrings - Halloween Studs - Quirky Earrings,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,256,.6691184049971185,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Rockabilly Earrings - Vintage Tattoo Earrings - Mothers Day Gift - Retro Tattoo Earrings - Pin Up Style - Mom Earrings -  Stud Earrings,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2375,-.0763119506306208,0,0,0,2017,23,-.7080214967680842,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Rainbow Earrings - Consultant Gift - Hostess Gift - Rainbow Studs - Team Gift - Unicorn Hunter - Pop Up Prize - Launch - Roe Swag,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,607,2.743693965167016,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Police Badge Earrings - Blue Lives Matter - Police Officer Gift - Officer's Wife - Police Studs - Cop Earrings - Badge with Heart - Black,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,1,-.8380518737587901,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Pizza Stud Earrings - Pizza Studs - Pizza Lover - Pizza Earrings - Pizza Slice - Pizza Jewelry - Emoji Earrings - Pepperoni Pizza - Quirky,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,316,1.023746705880862,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Piping Bag Stud Earrings - Bakery Stud Earrings - Icing Bag Earrings - Bakers Earrings - Bakers Gift - Quirky Earrings - Bakers Gonna Bake,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2374,-.0765182488458811,0,0,0,2017,10,-.7848576286262285,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Nick Saban Earrings - Alabama Crimson Tide Earrings - SEC Studs - University of Alabama Jewelry Roll Tide - Bama Earrings Stocking Stuffers,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,18,-.7375738551750628,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Leatherface Earrings - Halloween Earrings - Texas Chainsaw Massacre - Stud Earrings - Vintage Halloween - Horror Fans Horror Movie Scary,12240,-.1106918553883312,8,-.168011396734082,5,4.9451,2375,-.0763119506306208,0,0,0,2017,1,-.8380518737587901,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,KitchenAid Mixer Earrings - Bakers Gift - Mixer Stud Earrings - Bakery Earrings - Bakers Jewelry - Gift for Bakers - Bakers Gonna Bake,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,65,-.459781686149464,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Jim Harbaugh Earrings - Michigan Wolverine Stud Earrings - Graduation Gift - University of Michigan Jewelry - Wolverine Fans - Football Fan,12229,-.1110747451267843,10,-.157107058193613,5,4.9449,2369,-.0775497399221827,0,0,0,2017,63,-.4716026295122554,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Jack Skellington Earrings - Halloween Earrings - Nightmare Before Christmas Stud Earrings - Halloween Jewelry - Skeleton Jewelry,12236,-.110831088020496,8,-.168011396734082,5,4.945,2371,-.077137143491662,0,0,0,2017,16,-.7493947985378543,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Halloween Earrings - Vintage Witch Stud Earrings - Vintage Halloween -  Witch Studs - Witch Earrings - Halloween Earrings Halloween Jewelry,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,212,.4090576510157068,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Halloween Earrings - Michael Myers Earrings - H40 - Horror Movie Earrings - Halloween Movie - Stud Earrings - Vintage Halloween - Horror Fan,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2375,-.0763119506306208,0,0,0,2017,1,-.8380518737587901,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Halloween Earrings - Jigsaw Earrings - Horror Movie Earrings - Saw Movie - Stud Earrings - Horror Fan Gift - Creepy Earrings - Play a Game,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2374,-.0765182488458811,0,0,0,2017,183,.2376539722552309,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Halloween Earrings - Frankenstein and his Bride Earrings - Bride of Frankenstein - Stud Earrings - Vintage Halloween - Universal Monsters,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,7,-.8025890436704157,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,George Strait Earrings - Celebrity Earrings - Country Music - George Strait Jewelry - Texas - Cowboy Earrings - Stud Earrings Strait Chillin,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,35,-.6370958365913356,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Game of Throne Stud Earrings - House Stark - GOT Earrings - Winter is Coming- Fan Earrings - Game of Thrones Jewelry - Quirky Earrings - GOT,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,353,1.242434158092503,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Football Earrings - Super Bowl Earrings - Football Season - Football Gift - Football Jewelry - Quirky Earrings - Football Fan Stud Earrings,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,34,-.6430063082727313,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Eye Roll Emoji Earrings - Emoji Stud Earrings - Emoji Earrings - Hipster Earrings - Snapchat - Emoji Jewelry - Smiley Jewelry - Funny Gifts,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2374,-.0765182488458811,0,0,0,2017,35,-.6370958365913356,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Diamond Earrings - Emoji Earrings - Emoji Studs - Diamond Emoji - Gag Gift - Emoji Jewelry - Quirky Studs - Funny Valentines Day Gift,12238,-.1107614717044136,8,-.168011396734082,5,4.9451,2375,-.0763119506306208,0,0,0,2017,233,.533177556325017,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Crying Jordan Meme Earrings - Crying Jordan Studs - Funny Earrings - Meme Jewelry - Funny Gift - Crying Jordan - Michael Jordan - Memes,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,1,-.8380518737587901,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Creature from the Black Lagoon Earrings - Halloween Earrings - Original Monsters Stud Earrings - Vintage Halloween Horror Fan - Swamp Thing,12240,-.1106918553883312,8,-.168011396734082,5,4.9451,2375,-.0763119506306208,0,0,0,2017,76,-.3947664976541111,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Coach Orgeron Earrings - LSU Earrings - Geaux Tigers - LSU Gifts - Football Earrings - LSU Studs - Coach O - White Elephant Gift - Louisiana,12238,-.1107614717044136,8,-.168011396734082,5,4.9452,2375,-.0763119506306208,0,0,0,2017,94,-.2883780073889881,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Bill Belichick Earrings - New England Patriots - Super Bowl Earrings - Football Earrings - Super Bowl Party - Tom Brady - Stud Earrings,12237,-.1107962798624548,8,-.168011396734082,5,4.945,2371,-.077137143491662,0,0,0,2017,486,2.028526891718134,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Biggie Smalls Stud Earrings - Notorious BIG - Biggie Earrings - Gangsta Rap - Big Poppa - 1990s - 90s Earrings - Hip Hop Earrings,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,0,2017,35,-.6370958365913356,6,.3098560212387669,5410.009065224322,8388,13471
RuthRyanJewelry,Mountain earrings; stud earrings; gold or silver earrings; the mountains are calling; mountain jewelry,12022,-.1182800338413098,34,-.0262549957079853,5,4.8767,1667,-.222371087034924,0,0,0,2015,199,.3322215191575624,2.5,-.3182835508775263,5410.009065224322,8388,13471
RosyRoseStudio,"Bridal Earrings, Wedding Earrings, Rhinestone Earrings, Accessories, Rose Gold Earrings, Yellow Gold Earrings,",9513,-.2056137023666455,7.9000001,-.168556613141146,5,4.901,1644,-.2271159459859113,0,0,0,2016,2,-.8321414020773943,2,-.4080177754655682,5410.009065224322,8388,13471
RonnyPop,The Dream Fisherwoman Bookmark - Personalized Bookmark - Book Lover - Engraved Jewelry - Custom Jewelry - Personalized Gift - BFF Gift V12,11908,-.122248163858005,10.4,-.1549261925653567,5,4.883,1552,-.2460953817898603,0,1,0,2015,7,-.8025890436704157,1,-.5874862246416519,5410.009065224322,8388,13471
RonnyPop,Neuron Earrings - Neuron Jewelry - Neurone - Science Jewelry - Cellular Biology - Biology Jewelry - Neuroscience - Neurologist - Gift Ideas,11899,-.1225614372803757,16,-.1243940425722061,5,4.883,1551,-.2463016800051206,0,1,0,2015,196,.3144901041133753,1,-.5874862246416519,5410.009065224322,8388,13471
RonnyPop,Chameleon Earrings - Chameleon Jewelry - Reptil - Animal Jewelry - Dainty - Silver - Gold - Mother Gift - Sister Gift - Summer - Friend Gift,11899,-.1225614372803757,14.7,-.1314818636634297,5,4.883,1551,-.2463016800051206,0,1,0,2015,117,-.1524371587168866,1,-.5874862246416519,5410.009065224322,8388,13471
